name,price,composition,gender,age,category,subcategory,description,img_url,url,scrapped-at
Barraca mormaii brava 6 pessoas,"R$ 997,98","A barraca Mormaii brava 6, para seis pessoas, foi batizada com o nome da famosa praia catarinense e é ideal para quem quer aproveitar momentos de aventura e lazer junto com família e amigos, dispondo de conforto, segurança e estilo que só a marca Mormaii proporciona. Desenvolvida em poliéster impermeável, a barraca Mormaii brava possui coluna d?água de 1500mm e é prática de montar e super resistente. Possui sobre-teto longo com avancê, costura selada, piso em polietileno, varetas em fibra de vidro 9,5mm e aberturas para ventilação. Acompanha bolsa Mormaii para transporte. Indicada para praia, campo e montanha, indicada para chuva.",Unissex,Adulto,,Barraca,"A barraca mormaii brava 6, para seis pessoas, foi batizada com o nome da famosa praia catarinense e é ideal para quem quer aproveitar momentos de aventura e lazer junto com família e amigos, dispondo de conforto, segurança e estilo que só a marca mormaii proporciona. desenvolvida em poliéster impermeável, a barraca mormaii brava possui coluna d’água de 1500mm e é prática de montar e super resistente. possui sobre-teto longo com avancê, costura selada, piso em polietileno, varetas em fibra de vidro 9,5mm e aberturas para ventilação. acompanha bolsa mormaii para transporte. indicada para praia, campo e montanha, indicada para chuva.",https://mormaiishop.vteximg.com.br/arquivos/ids/2378328-450-450/BRAVA6_AZUL_1.jpg?v=637425428583100000,https://www.mormaiishop.com.br/barraca-mormaii-brava-6-brava6/p,12-04-2022
Bicicleta mormaii sweet girl aro 20 infantil,"R$ 799,00","Quadro: 13'’Cor: RosaIdade Recomendada: A partir de 8 anosConteudo da Embalagem: 1 Bicicleta / 1 Manual de InstruçõesGarantia Produto: 12 meses quadro / 3 meses peçasMarchas: 1Aro: 20 em Alumínio 28 Furos Quadro: MTB em Aço carbonoGarfo: Aro 20 em Aço carbono Guidão: Downhill 540 mm em Aço carbono pretoFreio: V-Brake em nylonManopla: Diplomata em borrachaCorrente: Grossa 1/2 x 1/8Selim: Em RVS personalizadoCobre Corrente: -Roda Livre: 18 DentesPedivela: 140 mm MonoblocoEngrenagem: 40 Dentes PretaPneu: 20 x 1.75Movimento Central: 45.0 mm c/ colar NecoMONTAGEM: Todas as Bicicletas saem de fábrica montadas e revisadas. Más por questões de logística e embalagem, alguma peças como: Pedais, selim e Roda dianteira vão separados.Todos os produtos acompanham manual de instrução.Caso você precise de um especialista para efetuar a montagem, indicaremos a você a Oficina Credenciada mais próxima a sua residência, e a montagem é por nossa conta.",Feminino,Infantil,Bicicleta-aro-20,,"A bicicleta é perfeita para todas as meninas que estão começando a descobrir as maravilhas de uma ótima pedalada. ela possui quadro mtb de 13 polegadas rebaixado, produzido em aço carbono, que além de facilitar o acesso à deixa muito mais resistente; ainda conta com cores femininas e adesivos com brilho, que garantem muito mais delicadeza. as manoplas oferecem uma pegada anatômica, enquanto os pneus antiderrapantes promovem mais segurança durante a pedalada. formada com componentes de alta qualidade e desempenho, para as meninas aproveitarem ao máximo os seus momentos de lazer. possui cesta removível que foi projetada pensando nas meninas, que poderão levar seus brinquedos e bonecas para todo lado deixando essa bike muito mais atraente.",https://mormaiishop.vteximg.com.br/arquivos/ids/2386915-450-450/2012033_ROSA_1.jpg?v=637425568801500000,https://www.mormaiishop.com.br/bicicleta-mormaii-aro-20-infantil-2012033/p,12-04-2022
Bicicleta mormaii sweet girl aro 20 infantil,"R$ 799,00","Quadro: 13’'Cor: VioletaIdade Recomendada: A partir de 8 anosConteudo da Embalagem: 1 Bicicleta / 1 Manual de InstruçõesGarantia Produto: 12 meses quadro / 3 meses peçasMarchas: 1Aro: 20 em Alumínio 28 Furos Quadro: MTB em Aço carbonoGarfo: Aro 20 em Aço carbono Guidão: Downhill 540 mm em Aço carbono pretoFreio: V-Brake em nylonManopla: Diplomata em borrachaCorrente: Grossa 1/2 x 1/8Selim: Em RVS personalizadoRoda Livre: 18 DentesPedivela: 140 mm MonoblocoEngrenagem: 40 Dentes PretaPneu: 20 x 1.75Movimento Central: 45.0 mm com colar NecoMONTAGEM: Todas as Bicicletas saem de fábrica montadas e revisadas. Más por questões de logística e embalagem, alguma peças como: Pedais, selim e Roda dianteira vão separados.Todos os produtos acompanham manual de instrução.Caso você precise de um especialista para efetuar a montagem, indicaremos a você a Oficina Credenciada mais próxima a sua residência, e a montagem é por nossa conta.",Feminino,Infantil,Bicicleta-aro-20,,"A bike é perfeita para todas as meninas que estão começando a descobrir as maravilhas de uma ótima pedalada. ela possui quadro mtb de 13 polegadas rebaixado, produzido em aço carbono, que além de facilitar o acesso à deixa muito mais resistente; ainda conta com cores femininas e adesivos com brilho, que garantem muito mais delicadeza. as manoplas oferecem uma pegada anatômica, enquanto os pneus antiderrapantes promovem mais segurança durante a pedalada. a bicicleta é formada com componentes de alta qualidade e desempenho, para as meninas aproveitarem ao máximo os seus momentos de lazer. possui cesta removível que foi projetada pensando nas meninas, que poderão levar seus brinquedos e bonecas para todo lado deixando essa bike muito mais atraente.",https://mormaiishop.vteximg.com.br/arquivos/ids/2387206-450-450/2012034_VIOLETA_1.jpg?v=637425573644830000,https://www.mormaiishop.com.br/bicicleta-mormaii-aro-20-infantil-2012034/p,12-04-2022
Óculos de sol mormaii mumbai,"R$ 349,00",Medidas:Haste a haste: 135mmPonte: 18mmLente horizontal: 57mmLente vertical: 42mmComprimento haste: 130mm,Masculino,Adulto,,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2497932-450-450/M0082K3301_AZUL_1.jpg?v=637607885229500000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082k3301/p,12-04-2022
Óculos de sol mormaii mumbai,"R$ 349,00",MEDIDAS: Frontal: 142 mm | Ponte: 15 mm | Horizontal: 51 mm | Vertical: 43 mm |Haste: 130 mm | Peso: 20 g,Masculino,Adulto,,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto. suas lentes garantem 100% de proteção contra raios uva e uvb, assim como todo óculos original mormaii.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496894-450-450/M0082K0309_AZUL_1.jpg?v=637602732923770000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082k0309/p,12-04-2022
Óculos de sol mormaii mumbai fume escuro fosco,"R$ 399,00",MedidasFrontal: 142 mmPonte: 15 mmHorizontal: 51 mmVertical: 43 mmHaste: 130 mmPeso: 20 g,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto, suas lentes garantem 100% de proteção contra raios uva e uvb, assim como todo óculos original mormaii.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496895-450-450/M0082D5985_FUME_1.jpg?v=637602733043330000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082d5985/p,12-04-2022
Óculos de sol mormaii mumbai preto fosco madeira,"R$ 399,00",Medidas:Haste a Haste: 135mmPonte: 18mmLente Horizontal: 57mmLente Vertical: 42mmComprimento Haste: 130mm,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto",https://mormaiishop.vteximg.com.br/arquivos/ids/2496898-450-450/M0082AFL33_PRETO_1.jpg?v=637602733209630000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082afl33/p,12-04-2022
Óculos de sol mormaii mumbai preto fosco,"R$ 399,00",Medidas:Haste a Haste: 135mmPonte: 18mmLente Horizontal: 57mmLente Vertical: 42mmComprimento Haste: 130mm,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496901-450-450/M0082ACO33_PRETO_1.jpg?v=637602733330630000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-preto-fosco-com-branco-m0082aco33/p,12-04-2022
Óculos de sol mormaii mumbai preto lente azul,"R$ 399,00",MedidasFrontal: 142 mmPonte: 15 mmHorizontal: 51 mmVertical: 43 mmHaste: 130 mmPeso: 20 g,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto, suas lentes garantem 100% de proteção contra raios uva e uvb, assim como todo óculos original mormaii.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496904-450-450/M0082A1497_PRETO_1.jpg?v=637602733378470000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082a1497/p,12-04-2022
Óculos de sol mormaii mumbai preto fosco,"R$ 399,00",Medidas:Haste a Haste: 135mmPonte: 18mmLente Horizontal: 57mmLente Vertical: 42mmComprimento Haste: 130mm,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496907-450-450/M0082A1401_PRETO_1.jpg?v=637602733525170000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082a1401/p,12-04-2022
Óculos de sol mormaii mumbai preto brilho,"R$ 499,00",Medidas:Haste a haste: 135mmPonte: 18mmLente horizontal: 57mmLente vertical: 42mmComprimento haste: 130mm,Masculino,Adulto,Oculos-de-sol,,"Modelo casual com shape esportivo, por ser feito todo em poliamida transmite leveza e conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496910-450-450/M0082A0203_PRETO_1.jpg?v=637602733577300000,https://www.mormaiishop.com.br/oculos-de-sol-mormaii-mumbai-m0082a0203/p,12-04-2022
Relógio digital mormaii action prata mo3690aa/8y,"R$ 294,00",Material da caixa: polímeroTamanho da caixa: 56mmCor da caixa: pretoResistência à água: 10atmMaterial da pulseira: polímeroCor da pulseira: preto,Masculino,Adulto,,Relogio-polimero,"Relógio mormaii da linha acqua a prova dágua 100m, modelo digital na cor preta com pulseira em polímero, caixa ultra robusta 56mm em polímero também e display positivo, primeiro big case acqua, esportivo e com robustez inovadora na marca.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534575-450-450/MO3690AA8Y_PRETO_1.jpg?v=637669262201030000,https://www.mormaiishop.com.br/relogio-digital-mormaii-action-prata-mo3690aa8y-mo3690aa8y/p,12-04-2022
Relógio digital mormaii action prata mo3690aa/8c,"R$ 270,00",Diâmetro da caixa: 56mmMaterial da Caixa: PolímeroMaterial da Pulseira: SiliconeCor da Pulseira: PretoMaterial do vidro: AcrílicoFunções: Hora; Calendário; Alarme; Timer; Iluiminação; Cronometro;,Masculino,Adulto,,Relogio-silicone,"Relógio mormaii da linha acqua a prova dágua 100m, modelo digital na cor preta com pulseira em polímero, caixa ultra robusta 56mm em polímero também e display negativo, primeiro big case acqua, esportivo e com robustez inovadora na marca.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534572-450-450/MO3690AA8C_PRETO_1.jpg?v=637669262153630000,https://www.mormaiishop.com.br/relogio-digital-mormaii-action-prata-mo3690aa8c-mo3690aa8c/p,12-04-2022
Relógio digital mormaii masculino wave preto mo3571/8r,"R$ 231,00",Material da caixa: polímeroTamanho da caixa: 52mmCor da caixa: cinzaResistência à água: 10 atmMaterial da pulseira: polímeroCor da pulseira: preto,Masculino,Adulto,,,Relógio mormaii da linha acqua a prova d’água 100m. modelo analógico com pulseira preta e caixa cinza em polímero super-robusta 52mm. produto com detalhes em vermelho no aro interno e display positivo.,https://mormaiishop.vteximg.com.br/arquivos/ids/2534559-450-450/MO35718R_CINZA_1.jpg?v=637669261705930000,https://www.mormaiishop.com.br/relogio-digital-mormaii-masculino-wave-preto-mo35718r-mo35718r/p,12-04-2022
Relógio analógico mormaii steel basic preto mo2035jr/4p,"R$ 336,00",,Masculino,Adulto,,Relogio-aco,"Relógio da nossa linha on the road, ideal pra quem curte um estilo mais casual, modelo analógico com banho especial black fosco, pulseira e caixa de aço 50mm, produto a prova dágua 50m e mostrador branco, brilha por inteiro no escuro.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534533-450-450/MO2035JR4P_PRETO_1.jpg?v=637669261174500000,https://www.mormaiishop.com.br/relogio-analogico-mormaii-steel-basic-preto-mo2035jr4p-mo2035jr4p/p,12-04-2022
Relógio analógico mormaii wave preto mo2035js/8p,"R$ 190,00",Material da caixa: polímeroTamanho da caixa: 40mmCor da caixa: pretoResistência à água: 10 atmMaterial da pulseira: polímeroCor da pulseira: preto,Feminino,Adulto,,Relogio-silicone,"Relógio mormaii, o primeiro wave feminino analógico, mantivemos o estilo de maui, com caixa de 40mm de polímero e pulseira também em polímero, item com toques metálico no mostrador todo na cor preta, a prova dágua 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534542-450-450/MO2035JS8P_PRETO_1.jpg?v=637669261330900000,https://www.mormaiishop.com.br/relogio-analogico-mormaii-wave-preto-mo2035js8p-mo2035js8p/p,12-04-2022
Relógio digital mormaii wave preto mo6600/8p,"R$ 262,50",Diâmetro da caixa: 38mmMaterial da Caixa: PolímeroCor da Caixa: PretoMaterial da Pulseira: SiliconeFunções: Hora; CalendárioFuncionamento: Digital,Masculino,Adulto,,Relogio-silicone,"Relógio mormaii para ele e para ela, novo modelo unissex na cor preta com caixa quadrada em polímero 38mm e pulseira de silicone extra macia, confortável no pulso, item com mostrador limpo e com números grandes de fácil leitura, a prova dágua 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534609-450-450/MO66008P_PRETO_1.jpg?v=637669263156070000,https://www.mormaiishop.com.br/relogio-digital-mormaii-wave-preto-mo66008p-mo66008p/p,12-04-2022
Relógio digital mormaii wave preto mo6200/8d,"R$ 262,50",Material da caixa: polímeroTamanho da caixa: 40mmCor da caixa: pretoResistência à água: 10 atmMaterial da pulseira: polímeroCor da pulseira: preto,Feminino,Adulto,,Relogio-polimero,"Relógio mormaii da linha maui lual, ideal para dar uma pitada esportiva no look! modelo digital preto com caixa 40mm em polímero e pulseira também em polímero, item com aro interno dourado e display positivo, produto a prova dágua 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534594-450-450/MO62008D_PRETO_1.jpg?v=637669262826200000,https://www.mormaiishop.com.br/relogio-digital-mormaii-wave-preto-mo62008d-mo62008d/p,12-04-2022
Relógio digital mormaii wave preto mo6200/8j,"R$ 262,50",Material da caixa: polímeroTamanho da caixa: 40mmCor da caixa: pretoResistência à água: 10 atmMaterial da pulseira: polímeroCor da pulseira: preto,Feminino,Adulto,,Relogio-polimero,"Relógio mormaii da linha maui lual, ideal para dar uma pitada esportiva no look! modelo digital preto com caixa 40mm em polímero e pulseira também em polímero, item com aro interno rose e display negativo, produto a prova dágua 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2534597-450-450/MO62008J_PRETO_1.jpg?v=637669262936670000,https://www.mormaiishop.com.br/relogio-digital--mormaii-wave-preto-mo62008j-mo62008j/p,12-04-2022
Bicicleta mormaii fullsion aro 26 branca,"R$ 1.279,00","Quadro: 19"""" | Cor: Branco/Preto | Idade Recomendada: A partir de 14 anosConteudo da Embalagem: 1 Bicicleta / 1 Manual de InstruçõesGarantia Produto: 12 meses quadro / 3 meses peçasMONTAGEM: Todas as Bicicletas saem de fábrica montadas e revisadas. Más por questões de logística e embalagem, alguma peças como: Pedais, selim e Roda dianteira vão separados.Todos os produtos acompanham manual de instrução.Caso você precise de um especialista para efetuar a montagem, indicaremos a você a Oficina Credenciada mais próxima a sua residência, e a montagem é por nossa conta.Marchas: 18 | Aro: 26 em Alumínio 36 Furos Quadro: Full Suspension em Aço carbonoGarfo: Aro 26 21.1 mm c/ SuspensãoGuidão: Downhill 540 mm em Aço carbono pretoFreio: V-Brake em nylonCambio Dianteiro: Down Pull 28.6 mm | Cambio Traseiro: 6 Velocidades com gancheiraAlavanca de Cambio: 18 Velocidades em nylonManopla: Diplomata em borrachaCorrente: Fina 1/2 x 3/32 | Selim: New Mount  em PVCRoda Livre: 6 Velocidades | Pedivela: 165 mm MonoblocoEngrenagem: Tripla 28/38/48 PretaPneu: 26x1.95 | Movimento Central: 45.0 mm c/ colar Neco",Unissex,Adulto,,Bicicleta-aro-26,"A bicicleta aro 26 fullsion mormaii coleção 2019, é uma excelente opção para quem curte aventura nas pistas ou trilhas, com design moderno e estrutura leve, essa bike é ideal para quem quer sair por ai sem abrir mão de tecnologias que ofereçam conforto e segurança. para garantir uma pedalada mais suave ela possui estrutura ergonômica e pedal que fixam com facilidade no tênis, e garantem mobilidade e liberdade por onde você for. este modelo traz suspensões dianteiras e traseiras que absorvem os fortes impactos e proporcionam total estabilidade. além disso, suas rodas contam com o sistema de câmara butílica que minimizam o desgaste, garantindo maior durabilidade.",https://mormaiishop.vteximg.com.br/arquivos/ids/2492085-450-450/39-048_BRANCO-PRETO_1.jpg?v=637588904441830000,https://www.mormaiishop.com.br/bicicleta-mormaii-aro-26--39-048/p,12-04-2022
Bicicleta mormaii fullsion aro 26 preta,"R$ 999,00","Quadro: 19""""Cor: Preto FoscoIdade Recomendada: A partir de 14 anosConteudo da Embalagem: 1 Bicicleta / 1 Manual de InstruçõesGarantia Produto: 12 meses quadro / 3 meses peçasMONTAGEM: Todas as Bicicletas saem de fábrica montadas e revisadas. Más por questões de logística e embalagem, alguma peças como: Pedais, selim e Roda dianteira vão separados.Todos os produtos acompanham manual de instrução.Caso você precise de um especialista para efetuar a montagem, indicaremos a você a Oficina Credenciada mais próxima a sua residência, e a montagem é por nossa conta.Marchas: 18Aro: 26 em Alumínio 36 Furos Quadro: Full Suspension em Aço carbonoGarfo: Aro 26 21.1 mm c/ SuspensãoGuidão: Downhill 540 mm em Aço carbono pretoFreio: V-Brake em nylonCambio Dianteiro: Down Pull 28.6 mmCambio Traseiro: 6 Vel. com gancheiraAlavanca de Cambio: 18 Velocidades em nylonManopla: Diplomata em borrachaCorrente: Fina 1/2 x 3/32Selim: New Mount  em PVCRoda Livre: 6 VelocidadesPedivela: 165 mm MonoblocoEngrenagem: Tripla 28/38/48 PretaPneu: 26x1.95Movimento Central: 45.0 mm c/ colar Neco",Unissex,Adulto,,Bicicleta-aro-26,"A bicicleta aro 26 fullsion mormaii é uma excelente opção para quem curte aventura nas pistas ou trilhas, com design moderno e estrutura leve, essa bike é ideal para quem quer sair por ai sem abrir mão de tecnologias que ofereçam conforto e segurança. para garantir uma pedalada mais suave ela possui estrutura ergonômica e pedal que fixam com facilidade no tênis, e garantem mobilidade e liberdade por onde você for. este modelo traz suspensões dianteiras e traseiras que absorvem os fortes impactos e proporcionam total estabilidade. além disso, suas rodas contam com o sistema de câmara butílica que minimizam o desgaste, garantindo maior durabilidade.",https://mormaiishop.vteximg.com.br/arquivos/ids/2485850-450-450/39-049_PRETO_1.jpg?v=637575921120200000,https://www.mormaiishop.com.br/bicicleta-mormaii-aro-26--39-049/p,12-04-2022
